-20 2400.000000 1.300029e-38
-20 2410.000000 1.300029e-38
-20 2420.000000 1.300029e-38
-20 2430.000000 1.300029e-38
-20 2440.000000 1.300029e-38
-20 2450.000000 1.300029e-38
-20 2460.000000 1.300029e-38
-20 2470.000000 1.300029e-38
-20 2480.000000 1.300029e-38
-20 2490.000000 1.300029e-38
-20 2500.000000 1.300029e-38
-20 2510.000000 1.300029e-38
-20 2520.000000 1.300029e-38
-20 2530.000000 1.300029e-38
-20 2540.000000 1.300029e-38
-20 2550.000000 1.300029e-38
-20 2560.000000 1.300029e-38
-20 2570.000000 1.300029e-38
-20 2580.000000 1.300029e-38
-20 2590.000000 1.300029e-38
-20 2600.000000 1.300029e-38
-20 2610.000000 1.300029e-38
-20 2620.000000 1.300029e-38
-20 2630.000000 1.300029e-38
-20 2640.000000 1.300029e-38
-20 2650.000000 1.300029e-38
-20 2660.000000 1.300029e-38
-20 2670.000000 1.300029e-38
-20 2680.000000 1.300029e-38
-20 2690.000000 1.300029e-38
-20 2700.000000 1.300029e-38
-20 2710.000000 1.300029e-38
-20 2720.000000 1.300029e-38
-20 2730.000000 1.300029e-38
-20 2740.000000 1.300029e-38
-20 2750.000000 1.300029e-38
-20 2760.000000 1.300029e-38
-20 2770.000000 1.300029e-38
-20 2780.000000 1.300029e-38
-20 2790.000000 1.300029e-38
-20 2800.000000 1.300029e-38
-20 2810.000000 1.300029e-38
-20 2820.000000 1.300029e-38
-20 2830.000000 1.300029e-38
-20 2840.000000 1.300029e-38
-20 2850.000000 1.300029e-38
-20 2860.000000 1.300029e-38
-20 2870.000000 1.300029e-38
-20 2880.000000 1.300029e-38
-20 2890.000000 1.300029e-38
-20 2900.000000 1.300029e-38
-20 2910.000000 1.300029e-38
-20 2920.000000 1.300029e-38
-20 2930.000000 1.300029e-38
-20 2940.000000 1.300029e-38
-20 2950.000000 1.300029e-38
-20 2960.000000 1.300029e-38
-20 2970.000000 1.300029e-38
-20 2980.000000 1.300029e-38
-20 2990.000000 1.300029e-38
-20 3000.000000 1.300029e-38
-20 3010.000000 1.300029e-38
-20 3020.000000 1.300028e-38
-20 3030.000000 1.300028e-38
-20 3040.000000 1.300028e-38
-20 3050.000000 1.300028e-38
-20 3060.000000 1.300028e-38
-20 3070.000000 1.300028e-38
-20 3080.000000 1.300028e-38
-20 3090.000000 1.300028e-38
-20 3100.000000 1.300028e-38
-20 3110.000000 1.300028e-38
-20 3120.000000 1.300028e-38
-20 3130.000000 1.300028e-38
-20 3140.000000 1.300028e-38
-20 3150.000000 1.300028e-38
-20 3160.000000 1.300028e-38
-20 3170.000000 1.300028e-38
-20 3180.000000 1.300028e-38
-20 3190.000000 1.300028e-38
-20 3200.000000 1.300028e-38
-20 3210.000000 1.300028e-38
-20 3220.000000 1.300028e-38
-20 3230.000000 1.300028e-38
-20 3240.000000 1.300028e-38
-20 3250.000000 1.300028e-38
-20 3260.000000 1.300028e-38
-20 3270.000000 1.300028e-38
-20 3280.000000 1.300028e-38
-20 3290.000000 1.300028e-38
-20 3300.000000 1.300028e-38
-20 3310.000000 1.300028e-38
-20 3320.000000 1.300028e-38
-20 3330.000000 1.300028e-38
-20 3340.000000 1.300028e-38
-20 3350.000000 1.300028e-38
-20 3360.000000 1.300028e-38
-20 3370.000000 1.300028e-38
-20 3380.000000 1.300028e-38
-20 3390.000000 1.300028e-38
-20 3400.000000 1.300028e-38
-20 3410.000000 1.300028e-38
-20 3420.000000 1.300028e-38
-20 3430.000000 1.300028e-38
-20 3440.000000 1.300028e-38
-20 3450.000000 1.300028e-38
-20 3460.000000 1.300028e-38
-20 3470.000000 1.300028e-38
-20 3480.000000 1.300028e-38
-20 3490.000000 1.300028e-38
-20 3500.000000 1.300028e-38
-20 3510.000000 1.300028e-38
-20 3520.000000 1.300028e-38
-20 3530.000000 1.300028e-38
-20 3540.000000 1.300028e-38
-20 3550.000000 1.300028e-38
-20 3560.000000 1.300028e-38
-20 3570.000000 1.300029e-38
-20 3580.000000 1.300029e-38
-20 3590.000000 1.300029e-38
-20 3600.000000 1.300029e-38
-20 3610.000000 1.300029e-38
-20 3620.000000 1.300029e-38
-20 3630.000000 1.300029e-38
-20 3640.000000 1.300029e-38
-20 3650.000000 1.300029e-38
-20 3660.000000 1.300029e-38
-20 3670.000000 1.300030e-38
-20 3680.000000 1.300030e-38
-20 3690.000000 1.300030e-38
-20 3700.000000 1.300030e-38
-20 3710.000000 1.300030e-38
-20 3720.000000 1.300030e-38
-20 3730.000000 1.300030e-38
-20 3740.000000 1.300030e-38
-20 3750.000000 1.300031e-38
-20 3760.000000 1.300031e-38
-20 3770.000000 1.300031e-38
-20 3780.000000 1.300031e-38
-20 3790.000000 1.300031e-38
-20 3800.000000 1.300031e-38
-20 3810.000000 1.300031e-38
-20 3820.000000 1.300032e-38
-20 3830.000000 1.300032e-38
-20 3840.000000 1.300032e-38
-20 3850.000000 1.300032e-38
-20 3860.000000 1.300032e-38
-20 3870.000000 1.300032e-38
-20 3880.000000 1.300032e-38
-20 3890.000000 1.300033e-38
-20 3900.000000 1.300033e-38
-20 3910.000000 1.300033e-38
-20 3920.000000 1.300033e-38
-20 3930.000000 1.300033e-38
-20 3940.000000 1.300033e-38
-20 3950.000000 1.300033e-38
-20 3960.000000 1.300033e-38
-20 3970.000000 1.300034e-38
-20 3980.000000 1.300034e-38
-20 3990.000000 1.300034e-38
-20 4000.000000 1.300034e-38
-20 4010.000000 1.300034e-38
-20 4020.000000 1.300034e-38
-20 4030.000000 1.300034e-38
-20 4040.000000 1.300035e-38
-20 4050.000000 1.300035e-38
-20 4060.000000 1.300035e-38
-20 4070.000000 1.300035e-38
-20 4080.000000 1.300035e-38
-20 4090.000000 1.300035e-38
-20 4100.000000 1.300035e-38
-20 4110.000000 1.300035e-38
-20 4120.000000 1.300035e-38
-20 4130.000000 1.300036e-38
-20 4140.000000 1.300036e-38
-20 4150.000000 1.300036e-38
-20 4160.000000 1.300036e-38
-20 4170.000000 1.300036e-38
-20 4180.000000 1.300036e-38
-20 4190.000000 1.300036e-38
-20 4200.000000 1.300036e-38
-20 4210.000000 1.300036e-38
-20 4220.000000 1.300036e-38
-20 4230.000000 1.300036e-38
-20 4240.000000 1.300037e-38
-20 4250.000000 1.300037e-38
-20 4260.000000 1.300037e-38
-20 4270.000000 1.300037e-38
-20 4280.000000 1.300037e-38
-20 4290.000000 1.300037e-38
-20 4300.000000 1.300037e-38
-20 4310.000000 1.300037e-38
-20 4320.000000 1.300037e-38
-20 4330.000000 1.300037e-38
-20 4340.000000 1.300037e-38
-20 4350.000000 1.300037e-38
-20 4360.000000 1.300037e-38
-20 4370.000000 1.300037e-38
-20 4380.000000 1.300037e-38
-20 4390.000000 1.300037e-38
-20 4400.000000 1.300037e-38
-20 4410.000000 1.300037e-38
-20 4420.000000 1.300037e-38
-20 4430.000000 1.300037e-38
-20 4440.000000 1.300037e-38
-20 4450.000000 1.300036e-38
-20 4460.000000 1.300036e-38
-20 4470.000000 1.300036e-38
-20 4480.000000 1.300036e-38
-20 4490.000000 1.300036e-38
-20 4500.000000 1.300036e-38
-20 4510.000000 1.300036e-38
-20 4520.000000 1.300036e-38
-20 4530.000000 1.300036e-38
-20 4540.000000 1.300035e-38
-20 4550.000000 1.300035e-38
-20 4560.000000 1.300035e-38
-20 4570.000000 1.300035e-38
-20 4580.000000 1.300035e-38
-20 4590.000000 1.300035e-38
-20 4600.000000 1.300035e-38
-20 4610.000000 1.300034e-38
-20 4620.000000 1.300034e-38
-20 4630.000000 1.300034e-38
-20 4640.000000 1.300034e-38
-20 4650.000000 1.300034e-38
-20 4660.000000 1.300033e-38
-20 4670.000000 1.300033e-38
-20 4680.000000 1.300033e-38
-20 4690.000000 1.300033e-38
-20 4700.000000 1.300033e-38
-20 4710.000000 1.300032e-38
-20 4720.000000 1.300032e-38
-20 4730.000000 1.300032e-38
-20 4740.000000 1.300032e-38
-20 4750.000000 1.300031e-38
-20 4760.000000 1.300031e-38
-20 4770.000000 1.300031e-38
-20 4780.000000 1.300031e-38
-20 4790.000000 1.300030e-38
-20 4800.000000 1.300030e-38
-20 4810.000000 1.300030e-38
-20 4820.000000 1.300029e-38
-20 4830.000000 1.300029e-38
-20 4840.000000 1.300029e-38
-20 4850.000000 1.300028e-38
-20 4860.000000 1.300028e-38
-20 4870.000000 1.300028e-38
-20 4880.000000 1.300028e-38
-20 4890.000000 1.300027e-38
-20 4900.000000 1.300027e-38
-20 4910.000000 1.300027e-38
-20 4920.000000 1.300026e-38
-20 4930.000000 1.300026e-38
-20 4940.000000 1.300026e-38
-20 4950.000000 1.300025e-38
-20 4960.000000 1.300025e-38
