NEPOCH: 69 
SNTYPE: Ic 
FILTER:  a  $SNDATA_ROOT/filters/SDSS/u.dat 
FILTER:  b  $SNDATA_ROOT/filters/SDSS/g.dat 
FILTER:  c  $SNDATA_ROOT/filters/SDSS/r.dat 
FILTER:  d  $SNDATA_ROOT/filters/SDSS/i.dat 
FILTER:  e  $SNDATA_ROOT/filters/SDSS/z.dat 
EPOCH:  -35.3669     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -33.4021     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -31.4373     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -29.4724     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -27.5076     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -25.5428     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -23.5780     27.337   26.730   26.139   25.720   25.361 
EPOCH:  -21.6131      0.031   -0.989   -1.245   -1.011   -0.194 
EPOCH:  -19.6483     -4.868   -5.892   -6.142   -5.907   -5.113 
EPOCH:  -17.6835     -8.464   -9.498   -9.742   -9.507   -8.747 
EPOCH:  -15.7186    -11.101  -12.154  -12.392  -12.157  -11.446 
EPOCH:  -13.7538    -12.923  -14.002  -14.234  -13.998  -13.355 
EPOCH:  -11.7890    -14.086  -15.169  -15.394  -15.158  -14.590 
EPOCH:   -9.8241    -14.854  -15.866  -16.078  -15.843  -15.324 
EPOCH:   -7.8593    -15.421  -16.306  -16.501  -16.267  -15.766 
EPOCH:   -5.8945    -15.860  -16.630  -16.806  -16.574  -16.081 
EPOCH:   -3.9297    -16.192  -16.926  -17.089  -16.862  -16.422 
EPOCH:   -1.9648    -16.400  -17.205  -17.383  -17.162  -16.830 
EPOCH:    0.0000    -16.346  -17.321  -17.579  -17.374  -17.127 
EPOCH:    1.9648    -16.051  -17.275  -17.652  -17.517  -17.339 
EPOCH:    3.9297    -15.624  -17.118  -17.623  -17.609  -17.478 
EPOCH:    5.8945    -15.153  -16.872  -17.502  -17.588  -17.464 
EPOCH:    7.8593    -14.679  -16.589  -17.326  -17.431  -17.348 
EPOCH:    9.8241    -14.268  -16.323  -17.165  -17.190  -17.221 
EPOCH:   11.7890    -13.986  -16.089  -17.019  -17.002  -17.120 
EPOCH:   13.7538    -13.795  -15.879  -16.866  -16.864  -16.997 
EPOCH:   15.7186    -13.677  -15.705  -16.710  -16.736  -16.886 
EPOCH:   17.6835    -13.605  -15.586  -16.569  -16.620  -16.760 
EPOCH:   19.6483    -13.533  -15.488  -16.437  -16.505  -16.604 
EPOCH:   21.6131    -13.451  -15.400  -16.314  -16.384  -16.479 
EPOCH:   23.5780    -13.388  -15.311  -16.200  -16.276  -16.388 
EPOCH:   25.5428    -13.338  -15.229  -16.100  -16.194  -16.260 
EPOCH:   27.5076    -13.271  -15.176  -16.024  -16.121  -16.143 
EPOCH:   29.4724    -13.182  -15.141  -15.965  -16.042  -16.084 
EPOCH:   31.4373    -13.072  -15.093  -15.896  -15.965  -15.992 
EPOCH:   33.4021    -12.945  -15.030  -15.820  -15.898  -15.857 
EPOCH:   35.3669    -12.810  -14.973  -15.761  -15.840  -15.752 
EPOCH:   37.3318    -12.670  -14.920  -15.716  -15.792  -15.681 
EPOCH:   39.2966    -12.538  -14.871  -15.682  -15.761  -15.638 
EPOCH:   41.2614    -12.398  -14.819  -15.651  -15.733  -15.601 
EPOCH:   43.2263    -12.248  -14.762  -15.619  -15.703  -15.562 
EPOCH:   45.1911    -12.089  -14.701  -15.587  -15.672  -15.521 
EPOCH:   47.1559    -11.923  -14.636  -15.555  -15.640  -15.476 
EPOCH:   49.1207    -11.750  -14.567  -15.522  -15.607  -15.429 
EPOCH:   51.0856    -11.573  -14.496  -15.489  -15.574  -15.379 
EPOCH:   53.0504    -11.390  -14.421  -15.456  -15.540  -15.327 
EPOCH:   55.0152    -11.204  -14.344  -15.421  -15.505  -15.274 
EPOCH:   56.9801    -11.016  -14.264  -15.386  -15.469  -15.218 
EPOCH:   58.9449    -10.830  -14.182  -15.349  -15.432  -15.161 
EPOCH:   60.9097    -10.654  -14.098  -15.312  -15.395  -15.103 
EPOCH:   62.8745    -10.496  -14.012  -15.273  -15.356  -15.043 
EPOCH:   64.8394    -10.356  -13.924  -15.233  -15.316  -14.983 
EPOCH:   66.8042    -10.225  -13.835  -15.191  -15.275  -14.923 
EPOCH:   68.7690    -10.096  -13.743  -15.148  -15.233  -14.862 
EPOCH:   70.7339     -9.966  -13.650  -15.104  -15.191  -14.802 
EPOCH:   72.6987     -9.834  -13.555  -15.059  -15.147  -14.741 
EPOCH:   74.6635     -9.699  -13.459  -15.013  -15.103  -14.682 
EPOCH:   76.6284     -9.563  -13.361  -14.965  -15.058  -14.623 
EPOCH:   78.5932     -9.424  -13.263  -14.917  -15.012  -14.565 
EPOCH:   80.5580     -9.284  -13.163  -14.867  -14.965  -14.509 
EPOCH:   82.5228     -9.143  -13.064  -14.817  -14.918  -14.454 
EPOCH:   84.4877     -9.001  -12.964  -14.766  -14.869  -14.400 
EPOCH:   86.4525     -8.859  -12.866  -14.714  -14.818  -14.349 
EPOCH:   88.4173     -8.718  -12.769  -14.662  -14.765  -14.298 
EPOCH:   90.3822     -8.578  -12.673  -14.608  -14.712  -14.250 
EPOCH:   92.3470     -8.439  -12.578  -14.554  -14.657  -14.203 
EPOCH:   94.3118     -8.301  -12.484  -14.500  -14.602  -14.158 
EPOCH:   96.2766     -8.166  -12.390  -14.445  -14.547  -14.115 
EPOCH:   98.2415     -8.033  -12.297  -14.390  -14.491  -14.073 
END: 
